Crime_ID,Crime_Type,Latitude,Longitude,Date,Time,Risk_Level,District_Code
MHCRIME000332,Harassment,20.026616,74.412054,2024-09-07,19:28,Low,D23
MHCRIME000333,Fraud,15.833209,78.866179,2022-04-02,14:53,Medium,D06
MHCRIME000334,Cyber Crime,15.938077,75.251786,2025-08-23,03:48,Very High,D17
MHCRIME000335,Vehicle Theft,18.232536,78.484869,2025-09-08,16:01,Medium,D30
MHCRIME000336,Cyber Crime,15.651483,75.476579,2022-03-31,02:13,Very High,D03
MHCRIME000337,Assault,17.923185,79.947309,2025-01-07,10:50,Very High,D22
MHCRIME000338,Robbery,19.22515,79.207518,2024-01-26,00:32,Medium,D03
MHCRIME000339,Theft,17.83696,76.776882,2022-11-19,16:19,Very High,D34
MHCRIME000340,Kidnapping,20.108238,75.534232,2022-07-23,21:25,Medium,D14
MHCRIME000341,Cyber Crime,19.454661,79.482133,2022-05-02,13:21,Medium,D22
MHCRIME000342,Vehicle Theft,19.518133,76.474663,2024-08-16,15:08,Low,D09
MHCRIME000343,Vehicle Theft,17.165489,76.087458,2023-10-30,10:34,Medium,D13
MHCRIME000344,Burglary,18.035768,74.819541,2024-07-21,20:30,Low,D03
MHCRIME000345,Theft,20.729559,78.406682,2025-06-20,04:32,High,D14
MHCRIME000346,Theft,19.806036,80.796083,2024-07-17,15:58,Medium,D28
MHCRIME000347,Theft,18.532011,72.667946,2022-10-03,00:12,Very High,D13
MHCRIME000348,Murder,16.710069,76.253682,2023-08-15,16:59,Very High,D27
MHCRIME000349,Harassment,17.900915,74.79349,2023-03-06,15:51,Medium,D12
MHCRIME000350,Theft,17.094133,76.660432,2025-05-04,19:14,Medium,D36
MHCRIME000351,Harassment,17.989264,75.184592,2022-04-01,10:41,Medium,D12
MHCRIME000352,Murder,19.242179,76.884258,2025-06-22,13:14,Medium,D15
MHCRIME000353,Robbery,17.776642,76.726842,2024-05-30,13:12,Medium,D11
MHCRIME000354,Harassment,19.487209,75.855676,2023-05-25,05:56,Very High,D01
MHCRIME000355,Harassment,16.775517,74.762195,2022-09-18,00:42,Medium,D33
MHCRIME000356,Murder,19.380741,75.616416,2022-10-04,05:26,Very High,D11
MHCRIME000357,Harassment,17.324653,76.159703,2024-01-11,22:33,Very High,D35
MHCRIME000358,Cyber Crime,19.359031,78.039024,2025-11-23,12:56,Medium,D02
MHCRIME000359,Assault,19.793626,80.316118,2022-04-03,14:06,Low,D20
MHCRIME000360,Kidnapping,15.76413,77.120695,2025-10-31,06:03,Medium,D03
MHCRIME000361,Cyber Crime,20.022482,75.043926,2022-08-31,08:03,Medium,D26
MHCRIME000362,Theft,15.66915,77.646956,2023-02-01,04:33,High,D23
MHCRIME000363,Assault,17.663754,73.841149,2022-03-01,18:38,Medium,D10
MHCRIME000364,Assault,22.071515,76.90192,2022-08-15,05:50,Very High,D33
MHCRIME000365,Theft,17.020919,78.233027,2024-04-15,09:16,High,D31
MHCRIME000366,Vehicle Theft,21.578736,74.613909,2024-06-10,13:21,Medium,D31
MHCRIME000367,Theft,21.773831,79.417332,2022-10-08,20:56,High,D20
MHCRIME000368,Kidnapping,21.723826,74.976165,2022-08-20,15:04,Low,D32
MHCRIME000369,Assault,18.184923,74.301533,2023-09-14,16:47,Very High,D18
MHCRIME000370,Cyber Crime,20.330826,74.483819,2024-09-14,04:43,High,D33
MHCRIME000371,Theft,21.542782,80.621358,2024-02-23,04:55,Medium,D16
MHCRIME000372,Murder,19.230778,78.556032,2024-02-22,16:07,Low,D22
MHCRIME000373,Vehicle Theft,21.47085,76.342211,2024-09-18,17:52,Very High,D29
MHCRIME000374,Burglary,16.335386,80.194132,2025-07-18,05:04,High,D21
MHCRIME000375,Murder,16.674783,79.282954,2025-11-03,10:37,Very High,D18
MHCRIME000376,Robbery,19.901048,78.952258,2025-11-06,21:05,Very High,D01
MHCRIME000377,Assault,16.605361,79.856842,2022-11-25,21:27,Medium,D15
MHCRIME000378,Burglary,15.919669,73.585187,2022-10-05,12:57,Medium,D22
MHCRIME000379,Cyber Crime,17.365015,73.258954,2023-11-18,18:46,Very High,D23
MHCRIME000380,Robbery,21.259579,73.050571,2023-09-19,10:43,Medium,D19
MHCRIME000381,Assault,18.356076,77.688577,2022-06-30,15:21,Low,D31
MHCRIME000382,Kidnapping,19.344763,78.217588,2024-10-14,06:17,High,D04
MHCRIME000383,Harassment,16.021269,74.573473,2025-10-25,13:10,High,D26
MHCRIME000384,Assault,19.074534,73.732486,2024-07-07,11:38,Medium,D20
MHCRIME000385,Kidnapping,19.858961,80.385572,2023-04-22,05:48,Low,D03
MHCRIME000386,Robbery,19.44977,77.241384,2024-08-04,11:03,Low,D11
MHCRIME000387,Kidnapping,20.293551,80.391666,2025-04-12,17:48,Very High,D16
MHCRIME000388,Harassment,18.907684,80.568594,2022-05-22,15:07,High,D13
MHCRIME000389,Cyber Crime,19.733547,80.659448,2023-05-30,04:41,Very High,D17
MHCRIME000390,Kidnapping,19.141656,75.846489,2022-07-13,03:28,Very High,D02
MHCRIME000391,Kidnapping,19.976471,73.958756,2022-09-12,22:59,Low,D06
MHCRIME000392,Murder,16.916936,74.626174,2025-07-31,00:51,High,D27
MHCRIME000393,Kidnapping,21.345151,77.59424,2022-06-10,12:46,Very High,D34
MHCRIME000394,Assault,19.554246,76.124486,2023-10-24,08:58,High,D16
MHCRIME000395,Robbery,21.587588,74.065984,2025-11-17,16:16,Medium,D33
MHCRIME000396,Murder,17.968913,80.861363,2022-01-20,08:40,Medium,D29
MHCRIME000397,Robbery,18.185946,78.125409,2025-02-21,15:41,Very High,D07
MHCRIME000398,Kidnapping,16.306076,80.012166,2022-03-29,09:51,Medium,D11
MHCRIME000399,Assault,16.238214,73.95999,2024-11-22,04:28,High,D04
MHCRIME000400,Kidnapping,17.721203,78.838867,2022-03-08,16:21,Very High,D23
MHCRIME000401,Kidnapping,19.127755,76.227211,2022-08-14,14:39,High,D03
MHCRIME000402,Theft,16.843216,75.87555,2025-07-29,15:26,Very High,D05
MHCRIME000403,Harassment,18.578989,80.407844,2022-05-26,00:28,Medium,D22
MHCRIME000404,Fraud,18.369951,77.222634,2025-01-26,16:03,High,D23
MHCRIME000405,Murder,15.88599,72.88264,2023-03-16,14:00,Medium,D36
MHCRIME000406,Harassment,17.127531,78.167901,2024-01-21,04:23,Medium,D05
MHCRIME000407,Burglary,17.060693,73.626758,2024-04-21,19:05,High,D13
MHCRIME000408,Robbery,18.250773,80.44308,2022-10-21,12:56,High,D18
MHCRIME000409,Kidnapping,19.342769,78.805603,2023-02-10,10:02,Medium,D29
MHCRIME000410,Theft,17.803262,77.157819,2023-11-03,10:48,Medium,D12
MHCRIME000411,Vehicle Theft,16.839847,80.404335,2022-05-04,06:10,High,D08
MHCRIME000412,Burglary,20.594051,73.390471,2024-11-19,23:00,High,D27
MHCRIME000413,Cyber Crime,20.95439,79.423565,2023-07-09,18:12,Medium,D34
MHCRIME000414,Murder,16.649626,78.209817,2022-05-29,06:54,Low,D19
MHCRIME000415,Harassment,16.313289,76.039271,2023-09-04,15:34,Very High,D36
MHCRIME000416,Fraud,16.962498,73.818212,2025-01-09,10:42,Low,D26
MHCRIME000417,Vehicle Theft,21.558676,79.843219,2024-06-30,09:40,Very High,D08
MHCRIME000418,Fraud,20.833104,80.454744,2023-04-18,02:29,Medium,D25
MHCRIME000419,Theft,17.189837,79.56544,2023-11-06,16:01,Medium,D04
MHCRIME000420,Theft,18.889462,79.547962,2025-09-14,12:11,High,D26
MHCRIME000421,Kidnapping,21.392434,79.665244,2025-09-10,17:33,Very High,D08
MHCRIME000422,Robbery,20.084158,72.916611,2025-02-27,00:01,Low,D26
MHCRIME000423,Cyber Crime,16.866804,79.702583,2024-06-03,03:43,High,D20
MHCRIME000424,Cyber Crime,17.563104,73.47557,2024-07-04,07:54,High,D29
MHCRIME000425,Assault,18.307662,80.653097,2024-09-30,01:54,Medium,D03
MHCRIME000426,Vehicle Theft,16.906903,77.128056,2025-05-01,23:59,Medium,D04
MHCRIME000427,Robbery,17.752585,78.833833,2023-10-28,23:05,High,D27
MHCRIME000428,Burglary,20.403042,77.468901,2023-12-12,03:57,Low,D28
MHCRIME000429,Kidnapping,18.739028,78.670064,2022-04-25,06:41,High,D23
MHCRIME000430,Vehicle Theft,18.263082,76.460512,2024-07-23,06:15,Medium,D10
MHCRIME000431,Cyber Crime,19.549195,76.781183,2024-07-28,15:27,Medium,D25
MHCRIME000432,Cyber Crime,22.027153,73.528104,2024-03-20,17:18,Medium,D25
MHCRIME000433,Harassment,15.629065,77.640969,2022-09-03,00:00,Low,D18
MHCRIME000434,Vehicle Theft,21.79772,74.753002,2022-03-10,00:14,Medium,D32
MHCRIME000435,Harassment,20.098868,76.467897,2023-09-13,05:38,Low,D34
MHCRIME000436,Harassment,19.582606,77.599745,2022-03-16,00:27,Medium,D18
MHCRIME000437,Harassment,19.68021,79.369408,2024-10-12,19:54,Medium,D32
MHCRIME000438,Fraud,21.86231,79.119003,2025-08-15,06:51,High,D15
MHCRIME000439,Harassment,21.943975,76.915047,2022-08-15,23:52,Very High,D16
MHCRIME000440,Murder,21.574994,74.287218,2023-07-20,13:03,Medium,D10
MHCRIME000441,Fraud,17.213972,75.617704,2025-10-27,06:48,Very High,D12
MHCRIME000442,Robbery,19.373567,76.91742,2022-12-25,06:16,Low,D32
MHCRIME000443,Assault,19.222428,77.144722,2024-01-24,07:10,Very High,D21
MHCRIME000444,Cyber Crime,21.132891,73.675162,2025-11-08,01:56,Low,D20
MHCRIME000445,Robbery,19.745376,75.117281,2023-07-30,03:35,Very High,D17
MHCRIME000446,Cyber Crime,20.481968,80.245644,2025-02-24,02:36,Very High,D10
MHCRIME000447,Murder,16.576293,80.810597,2025-09-27,23:27,Medium,D18
MHCRIME000448,Assault,20.596215,72.774738,2023-04-24,16:17,Medium,D15
MHCRIME000449,Assault,16.884181,74.15231,2025-03-13,06:45,Medium,D07
MHCRIME000450,Murder,21.597734,80.135076,2022-12-22,08:23,High,D01
MHCRIME000451,Robbery,18.904068,73.711337,2022-04-03,23:28,Low,D06
MHCRIME000452,Harassment,17.009808,74.787257,2025-06-29,05:27,Very High,D34
MHCRIME000453,Vehicle Theft,19.73548,75.237892,2023-06-07,17:15,Medium,D09
MHCRIME000454,Murder,16.021618,72.60517,2023-02-01,15:37,Low,D36
MHCRIME000455,Cyber Crime,19.835415,78.0735,2023-06-19,13:16,Low,D34
MHCRIME000456,Vehicle Theft,19.800072,76.44036,2025-02-07,23:07,Very High,D26
MHCRIME000457,Burglary,17.899965,74.62729,2023-05-10,19:55,Medium,D26
MHCRIME000458,Robbery,19.129741,80.307545,2023-08-06,05:49,Medium,D10
MHCRIME000459,Theft,17.267047,74.214064,2022-09-29,17:07,Very High,D30
MHCRIME000460,Fraud,16.209235,74.810903,2022-06-15,15:31,Very High,D23
MHCRIME000461,Theft,19.4618,74.968476,2022-01-01,15:13,Low,D19
MHCRIME000462,Cyber Crime,18.914996,77.68386,2025-08-22,03:39,Very High,D22
MHCRIME000463,Assault,21.531891,73.600515,2022-09-17,11:05,Low,D14
MHCRIME000464,Kidnapping,16.64431,75.659732,2025-07-16,05:32,Low,D22
MHCRIME000465,Harassment,17.862562,79.686094,2025-11-23,16:48,Very High,D11
MHCRIME000466,Theft,19.851519,76.586918,2022-11-25,12:05,Low,D02
MHCRIME000467,Theft,21.618201,72.955245,2022-05-23,16:09,High,D04
MHCRIME000468,Murder,21.767377,73.612345,2022-11-29,12:18,Low,D15
MHCRIME000469,Murder,19.308485,77.008498,2022-04-11,03:58,Very High,D10
MHCRIME000470,Vehicle Theft,16.760722,73.997823,2022-06-22,20:59,Very High,D15
MHCRIME000471,Cyber Crime,17.83612,77.67624,2025-09-06,10:59,High,D16
MHCRIME000472,Theft,15.744006,78.682527,2024-08-12,08:17,Medium,D32
MHCRIME000473,Harassment,16.068884,77.983697,2023-06-30,05:50,Very High,D10
MHCRIME000474,Assault,21.990751,77.093571,2023-08-27,02:33,Very High,D34
MHCRIME000475,Fraud,21.542844,73.273747,2024-05-25,03:49,Medium,D23
MHCRIME000476,Fraud,16.542567,76.91288,2023-01-21,02:25,Medium,D07
MHCRIME000477,Assault,16.674737,80.645839,2024-12-15,14:04,High,D05
MHCRIME000478,Vehicle Theft,16.556448,74.423361,2025-03-06,19:17,Low,D36
MHCRIME000479,Robbery,15.912897,77.483286,2022-01-12,04:43,Medium,D33
MHCRIME000480,Fraud,21.597787,74.96797,2023-02-27,16:20,Very High,D01
MHCRIME000481,Assault,20.799522,78.719952,2023-03-08,00:54,Medium,D26
MHCRIME000482,Harassment,19.058478,75.315567,2024-01-25,06:45,Very High,D17
MHCRIME000483,Burglary,19.482772,79.697114,2024-06-03,21:15,Medium,D22
MHCRIME000484,Burglary,19.513169,75.546202,2022-01-19,21:10,Very High,D07
MHCRIME000485,Robbery,16.246209,76.936393,2023-07-29,11:23,Medium,D27
MHCRIME000486,Theft,15.82156,79.762794,2023-04-15,04:14,Low,D22
MHCRIME000487,Theft,15.633256,72.99095,2022-09-17,00:04,High,D07
MHCRIME000488,Theft,16.220755,72.667825,2022-02-20,19:22,Low,D07
MHCRIME000489,Burglary,17.507813,75.776163,2022-04-02,09:20,High,D14
MHCRIME000490,Robbery,20.626412,74.920052,2022-11-04,15:58,Low,D14
MHCRIME000491,Kidnapping,19.630909,80.629941,2023-05-15,08:00,Medium,D25
MHCRIME000492,Burglary,18.12395,73.494602,2025-12-18,20:30,Medium,D09
MHCRIME000493,Murder,16.679395,73.03916,2025-08-28,07:31,Low,D30
MHCRIME000494,Robbery,19.951489,72.97871,2024-08-01,04:38,Low,D26
MHCRIME000495,Vehicle Theft,18.557562,78.596003,2023-06-13,11:59,High,D07
MHCRIME000496,Theft,19.299798,80.365554,2022-01-08,14:23,High,D22
MHCRIME000497,Fraud,16.72691,76.805416,2024-04-29,03:57,High,D01
MHCRIME000498,Vehicle Theft,20.422105,76.167907,2024-10-28,04:49,Medium,D27
MHCRIME000499,Murder,19.672181,73.084464,2023-11-28,16:31,High,D29
MHCRIME000500,Cyber Crime,19.586567,77.60816,2023-07-04,00:52,High,D05
MHCRIME000501,Fraud,18.85819,78.758836,2024-10-23,02:12,Medium,D34
MHCRIME000502,Vehicle Theft,17.142094,73.163043,2023-04-20,16:04,High,D26
MHCRIME000503,Vehicle Theft,16.658847,76.135653,2025-06-30,06:35,High,D29
MHCRIME000504,Kidnapping,19.714644,78.91415,2023-07-18,09:47,Medium,D33
MHCRIME000505,Murder,19.320929,72.743735,2022-01-19,01:57,High,D16
MHCRIME000506,Fraud,18.409547,76.674864,2025-05-01,04:55,Low,D31
MHCRIME000507,Harassment,16.107412,77.430147,2022-10-06,12:54,Medium,D26
MHCRIME000508,Harassment,19.181735,79.550021,2023-06-22,21:08,Medium,D32
MHCRIME000509,Assault,21.015708,78.82225,2022-08-16,09:30,Medium,D22
MHCRIME000510,Theft,20.935415,73.418943,2024-01-25,05:46,Very High,D29
MHCRIME000511,Assault,17.350321,78.515282,2023-08-11,14:02,Low,D23
MHCRIME000512,Fraud,16.613545,79.150383,2025-10-25,20:58,High,D26
MHCRIME000513,Murder,17.128533,73.657539,2022-09-24,10:45,Low,D09
MHCRIME000514,Cyber Crime,19.610535,73.094184,2024-06-09,12:31,Medium,D29
MHCRIME000515,Kidnapping,20.722673,73.286867,2024-09-12,19:40,High,D06
MHCRIME000516,Robbery,19.028025,78.079455,2025-07-22,23:36,Medium,D31
MHCRIME000517,Assault,17.361328,74.012687,2025-07-23,10:02,Medium,D29
MHCRIME000518,Murder,17.073483,74.481829,2025-09-01,02:12,Low,D11
MHCRIME000519,Harassment,19.833447,75.272781,2022-11-13,14:11,Very High,D08
MHCRIME000520,Vehicle Theft,20.331641,73.136417,2025-09-26,02:57,Low,D01
MHCRIME000521,Assault,21.93355,72.802223,2022-05-13,08:37,Medium,D28
MHCRIME000522,Vehicle Theft,15.611566,78.201973,2024-07-14,03:04,Very High,D17
MHCRIME000523,Harassment,15.825843,73.797123,2023-12-09,21:03,Very High,D28
MHCRIME000524,Murder,16.059131,74.50237,2022-02-17,05:48,Medium,D36
MHCRIME000525,Harassment,21.699217,80.687624,2023-05-07,03:40,Medium,D01
MHCRIME000526,Fraud,17.663912,78.691397,2023-12-07,23:09,High,D06
MHCRIME000527,Harassment,16.373845,75.697212,2022-02-28,22:07,Low,D07
MHCRIME000528,Robbery,20.280833,75.585328,2024-11-05,16:37,High,D26
MHCRIME000529,Fraud,16.742068,77.412173,2023-08-02,01:49,Very High,D26
MHCRIME000530,Vehicle Theft,16.280735,74.297995,2024-04-29,23:58,Medium,D22
MHCRIME000531,Fraud,16.665652,76.327769,2023-10-23,22:46,Low,D05
MHCRIME000532,Assault,15.939075,77.464069,2023-10-10,13:48,Low,D21
MHCRIME000533,Assault,16.630531,77.482734,2022-06-27,19:11,Medium,D03
MHCRIME000534,Robbery,18.443573,73.637798,2025-04-20,19:01,High,D10
MHCRIME000535,Kidnapping,18.528902,80.05045,2022-03-24,14:12,Medium,D03
MHCRIME000536,Kidnapping,20.958902,79.696617,2023-11-30,08:51,Low,D23
MHCRIME000537,Assault,16.282257,78.72299,2022-04-09,10:23,Low,D28
MHCRIME000538,Harassment,20.232923,75.634698,2025-02-17,21:44,High,D30
MHCRIME000539,Theft,22.045107,74.967155,2025-11-17,17:38,Medium,D26
MHCRIME000540,Robbery,17.482268,80.784536,2022-04-14,10:46,Very High,D13
MHCRIME000541,Fraud,22.057838,77.597187,2023-02-02,11:28,Very High,D25
MHCRIME000542,Cyber Crime,17.734252,75.241186,2025-07-01,10:14,Medium,D25
MHCRIME000543,Fraud,18.020167,79.544077,2024-05-19,22:54,High,D33
MHCRIME000544,Cyber Crime,17.162059,79.184157,2022-03-22,06:23,Low,D01
MHCRIME000545,Burglary,21.589923,73.295896,2024-02-12,08:38,Low,D34
MHCRIME000546,Harassment,18.455605,72.958718,2025-05-21,17:41,Medium,D35
MHCRIME000547,Harassment,19.374599,73.827745,2022-11-29,19:15,Medium,D03
MHCRIME000548,Kidnapping,18.86567,78.528945,2023-01-08,15:38,Medium,D35
MHCRIME000549,Robbery,19.673352,77.050268,2023-08-17,08:40,Medium,D03
MHCRIME000550,Theft,20.575228,78.649619,2025-02-13,01:06,Medium,D29
MHCRIME000551,Assault,20.695101,80.567442,2024-05-25,06:21,Low,D24
MHCRIME000552,Theft,19.029713,77.03764,2023-05-11,23:20,Medium,D30
MHCRIME000553,Assault,21.395522,79.317864,2022-01-16,13:59,Medium,D26
MHCRIME000554,Kidnapping,21.110526,76.220805,2022-12-29,21:16,Very High,D12
MHCRIME000555,Theft,18.077134,80.607197,2023-05-09,02:11,Very High,D17
MHCRIME000556,Kidnapping,20.266771,74.128116,2025-01-14,20:46,High,D17
MHCRIME000557,Assault,20.211427,75.276664,2025-11-30,12:31,Very High,D36
MHCRIME000558,Theft,18.310864,79.452169,2025-08-30,14:42,Low,D29
MHCRIME000559,Fraud,16.400517,79.983078,2024-12-06,19:34,High,D24
MHCRIME000560,Cyber Crime,18.486789,73.244943,2025-08-01,03:15,Very High,D07
MHCRIME000561,Fraud,20.861845,76.400263,2024-11-25,03:35,Medium,D29
MHCRIME000562,Cyber Crime,18.774712,72.702374,2025-03-29,13:47,Very High,D33
MHCRIME000563,Burglary,18.815427,74.946962,2024-02-02,06:20,Medium,D05
MHCRIME000564,Burglary,20.580756,77.370294,2024-07-17,11:05,Medium,D26
MHCRIME000565,Theft,21.675762,78.115511,2024-12-10,11:10,Low,D11
MHCRIME000566,Burglary,18.225911,75.492353,2023-09-30,04:06,Medium,D01
MHCRIME000567,Cyber Crime,17.2771,73.665418,2025-10-20,06:39,Medium,D08
MHCRIME000568,Fraud,19.085532,74.977324,2024-01-14,06:39,Low,D03
MHCRIME000569,Theft,21.633672,72.619884,2025-09-08,21:17,High,D09
MHCRIME000570,Cyber Crime,18.732073,79.437015,2025-01-16,06:38,Low,D24
MHCRIME000571,Murder,19.984767,75.972438,2022-10-20,23:28,Medium,D26
MHCRIME000572,Kidnapping,16.465496,77.762643,2025-08-18,22:04,Low,D24
MHCRIME000573,Vehicle Theft,18.340185,76.133219,2022-08-30,08:06,Low,D15
MHCRIME000574,Robbery,17.850205,80.803242,2022-03-03,13:48,Low,D12
MHCRIME000575,Assault,17.167486,79.352213,2023-10-06,14:30,Very High,D14
MHCRIME000576,Assault,20.954341,75.787334,2024-04-05,08:32,High,D09
MHCRIME000577,Murder,17.135105,80.171264,2023-05-20,02:51,Low,D22
MHCRIME000578,Robbery,20.563105,75.8307,2023-06-21,04:27,High,D20
MHCRIME000579,Burglary,19.304704,74.9894,2024-01-02,20:39,Low,D32
MHCRIME000580,Murder,21.312798,78.879261,2022-10-01,08:57,Very High,D30
MHCRIME000581,Kidnapping,20.626985,76.324041,2023-08-09,06:35,High,D19
MHCRIME000582,Burglary,19.000165,79.358689,2024-01-22,03:57,High,D25
MHCRIME000583,Robbery,17.781302,75.191637,2022-04-18,19:00,Low,D25
MHCRIME000584,Burglary,20.336522,75.938459,2025-10-28,02:34,Medium,D34
MHCRIME000585,Theft,19.612022,76.957791,2024-11-29,20:37,Medium,D09
MHCRIME000586,Murder,20.510796,73.443029,2023-11-20,23:59,High,D33
MHCRIME000587,Harassment,16.703942,74.791349,2024-01-24,05:34,Very High,D32
MHCRIME000588,Assault,18.813844,79.904523,2024-07-28,23:35,Low,D28
MHCRIME000589,Burglary,21.930551,73.427476,2024-07-22,16:27,Very High,D26
MHCRIME000590,Theft,17.560017,80.678808,2024-06-17,02:04,High,D15
MHCRIME000591,Murder,18.316128,75.896487,2022-02-26,17:55,Very High,D05
MHCRIME000592,Burglary,17.388175,76.098352,2023-08-27,19:56,Low,D15
MHCRIME000593,Theft,21.333966,79.044476,2023-01-31,04:56,Very High,D09
MHCRIME000594,Theft,15.874775,77.611231,2022-05-27,03:24,High,D19
MHCRIME000595,Burglary,20.648555,73.6835,2022-09-30,03:26,Medium,D08
MHCRIME000596,Cyber Crime,21.304381,76.774621,2022-08-22,23:05,Medium,D33
MHCRIME000597,Theft,16.14108,76.845371,2023-10-07,08:19,Very High,D05
MHCRIME000598,Harassment,19.340712,73.934403,2022-11-10,08:09,Very High,D15
MHCRIME000599,Robbery,20.609641,80.269691,2023-12-28,02:13,High,D07
MHCRIME000600,Murder,21.650187,78.565939,2023-08-04,02:51,Very High,D19
MHCRIME000601,Harassment,18.651664,79.975918,2025-02-04,17:59,Very High,D07
MHCRIME000602,Theft,19.489595,78.51686,2025-05-01,22:44,High,D28
MHCRIME000603,Cyber Crime,17.124111,78.89662,2022-08-18,02:01,Medium,D11
MHCRIME000604,Murder,19.551458,79.784771,2024-09-28,22:56,High,D31
MHCRIME000605,Burglary,18.655255,76.768533,2024-02-05,18:08,Medium,D33
MHCRIME000606,Theft,19.447194,73.614485,2023-04-26,22:36,Medium,D35
MHCRIME000607,Vehicle Theft,19.902867,78.619719,2025-07-06,16:48,High,D08
MHCRIME000608,Robbery,17.63166,73.203537,2025-02-03,23:01,Medium,D18
MHCRIME000609,Burglary,20.028633,78.323189,2024-09-12,09:18,High,D36
MHCRIME000610,Assault,21.380604,78.35929,2022-03-05,06:10,High,D25
MHCRIME000611,Harassment,20.855218,74.891834,2025-03-25,00:23,Very High,D10
MHCRIME000612,Cyber Crime,20.277119,72.877004,2025-04-05,05:39,Medium,D14
MHCRIME000613,Theft,16.596158,76.409658,2025-03-02,06:25,High,D21
MHCRIME000614,Vehicle Theft,20.255095,78.224762,2023-10-07,10:02,Medium,D29
MHCRIME000615,Murder,20.011699,74.742787,2022-01-01,00:37,Low,D36
MHCRIME000616,Kidnapping,17.201069,76.994483,2022-04-20,13:45,Medium,D26
MHCRIME000617,Assault,18.433157,76.307546,2024-08-06,16:37,Low,D33
MHCRIME000618,Assault,21.170998,74.967486,2025-03-01,06:00,Very High,D15
MHCRIME000619,Vehicle Theft,20.182191,76.917316,2024-06-30,14:38,High,D21
MHCRIME000620,Theft,16.086056,73.735309,2024-05-23,13:20,Low,D17
MHCRIME000621,Fraud,20.280681,74.068786,2022-06-03,18:29,Medium,D26
MHCRIME000622,Cyber Crime,16.221578,74.708988,2025-07-06,23:07,Medium,D15
MHCRIME000623,Robbery,16.643344,75.086301,2025-08-03,23:40,High,D06
MHCRIME000624,Assault,18.921379,79.369781,2025-06-08,16:19,Low,D33
MHCRIME000625,Burglary,17.745061,78.122712,2025-12-16,10:39,High,D36
MHCRIME000626,Burglary,21.909865,74.509615,2024-06-23,16:34,Low,D13
MHCRIME000627,Cyber Crime,20.511127,72.768592,2025-05-21,21:44,Medium,D26
MHCRIME000628,Murder,21.245286,76.036896,2024-11-24,23:48,High,D17
MHCRIME000629,Assault,21.030667,78.724358,2023-11-30,03:19,Low,D05
MHCRIME000630,Robbery,18.521129,78.344235,2025-01-19,10:55,Low,D03
MHCRIME000631,Robbery,18.741626,80.100444,2024-05-08,07:54,High,D32
MHCRIME000632,Kidnapping,17.444148,75.418143,2024-09-19,20:26,Very High,D15
MHCRIME000633,Theft,17.652103,77.788591,2024-03-26,07:31,Very High,D08
MHCRIME000634,Murder,20.880176,77.131008,2024-12-11,16:59,Very High,D33
MHCRIME000635,Kidnapping,20.274816,74.307033,2024-09-15,22:32,High,D23
MHCRIME000636,Fraud,16.355044,76.005259,2023-09-24,15:32,Very High,D29
MHCRIME000637,Vehicle Theft,20.278577,80.714675,2025-12-21,22:59,Very High,D28
